381.3463004028412,0.5458322062530147,0.4270277390667213,0.4270277390667213,0.6837347208309491,0.6837347208309491,0.6276173972648246,0.48825015843774094,0.5147997520864427,0.48825015843774094,0.4449758759930246,0.48825015843774094,0.4652096854393874,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
791.9392298789,0.8404005934877402,0.6574811109277933,0.6574811109277933,1.0,1.0,0.9663226667502569,0.7517433347114711,0.7926209047845066,0.7517433347114711,0.6851152899888081,0.7517433347114711,0.7162686467758183,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
913.4178137932233,0.9331857182977427,0.7300708584962476,0.7300708584962476,1.0,1.0,1.0,0.8347401813067594,0.8801308734201015,0.8347401813067594,0.7607560120247568,0.8347401813067594,0.7953488810159851,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
988.3691697985048,0.9999619172948047,0.7823127177242591,0.7823127177242591,1.0,1.0,1.0,0.8944718889023948,0.943110613888233,0.8944718889023948,0.8151936162991164,0.8944718889023948,0.8522618556891237,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1469.5101224999992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1404.8546163749988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1343.4318855562485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1285.0802912784359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1229.6462767145138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
1176.9839628787877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
